01/Oct/2023 18:40:01,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.04N/08013.26WONEBP WV:,,alt="
01/Oct/2023 18:40:36,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.04N/08013.26WONEBP WV:,,alt="
01/Oct/2023 18:41:11,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.99N/08011.50WONEBP WV:1,08,1.02,alt=11999.3M"
01/Oct/2023 18:41:46,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.11N/08011.53WONEBP WV:1,08,1.02,alt=11317.0M"
01/Oct/2023 18:42:22,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.15N/0801.570,ONEBP WV:1,08,1.02,alt=10637.7M"
01/Oct/2023 18:42:57,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.17N/08011.56WONEBP WV:1,08,1.03,alt=10000.9M"
01/Oct/2023 18:43:32,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.22N/08011.65WONEBP WV:1,07,1.41,alt=9385.6M"
01/Oct/2023 18:44:07,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.33N/08011.74WONEBP WV:1,08,1.03,alt=8787.8M"
01/Oct/2023 18:45:16,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.56N/08011.63WONEBP WV:1,08,1.04,alt=7664.6M"
01/Oct/2023 18:45:52,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.50N/08011.51WONEBP WV:1,08,1.04,alt=7109.9M"
01/Oct/2023 18:46:27,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.39N/08011.46WONEBP WV:1,08,1.04,alt=6589.5M"
01/Oct/2023 18:47:02,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.30N/08011.43WONEBP WV:1,08,1.05,alt=6082.8M"
01/Oct/2023 18:48:12,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.11N/08011.47WONEBP WV:1,08,1.05,alt=5102.0M"
01/Oct/2023 18:48:48,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.00N/08011.53WONEBP WV:1,08,1.06,alt=4621.7M"
01/Oct/2023 18:49:23,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.88N/08011.61WONEBP WV:1,08,1.06,alt=4164.7M"
01/Oct/2023 18:49:58,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.78N/0801.734,ONEBP WV:1,08,1.06,alt=3735.4M"
01/Oct/2023 18:50:33,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.68N/08011.86WONEBP WV:1,08,1.07,alt=3328.5M"
01/Oct/2023 19:31:59,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.05N/08012.64WONEBP WV:1,09,0.96,alt=448.7M"
01/Oct/2023 19:32:34,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.06N/08012.64WONEBP WV:1,09,0.96,alt=448.4M"
01/Oct/2023 19:33:10,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.06N/08012.64WONEBP WV:1,08,1.01,alt=449.1M"
01/Oct/2023 19:33:45,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.06N/08012.64WONEBP WV:1,08,1.06,alt=446.7M"
01/Oct/2023 19:34:23,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.07N/08012.65WONEBP WV:,,alt="
01/Oct/2023 19:34:58,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.07N/08012.64,ONEBP WV:,,alt="
01/Oct/2023 19:35:33,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.07N/08012.64,ONEBP WV:,,alt="
01/Oct/2023 19:36:07,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.01N/8012.550,ONEBP WV:1,03,3.04,alt=449.2M"
01/Oct/2023 19:36:43,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.02N/08012.52WONEBP WV:,,alt="
01/Oct/2023 19:37:18,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.02N/08012.52WONEBP WV:,,alt="
01/Oct/2023 19:37:49,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.02N/08012.52WONEBP WV:,,alt="
01/Oct/2023 19:38:24,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.02N/08012.52WONEBP WV:1,09,0.95,alt=445.0M"
01/Oct/2023 19:38:59,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.02N/08012.52WONEBP WV:1,09,0.95,alt=443.9M"
