2023-10-01 14:21:09 EDT? KE8TJE-11>HYMTR,AKRON*,K8YSE-1*,WIDE2-1,qAR,NV8P-1:=3859.95N/08010.78WONEBP WV:1,05,2.54,alt=11833.6M
2023-10-01 14:22:57 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,KB1EJH-1:=3859.80N/08009.58WONEBP WV:1,03,2.45,alt=11883.1M
2023-10-01 14:23:33 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N3IVK-15:=3859.81N/08009.41WONEBP WV:1,03,2.44,alt=11892.9M
2023-10-01 14:24:44 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N3IVK-15:=3859.85N/08009.10WONEBP WV:1,06,2.42,alt=11891.6M
2023-10-01 14:24:59 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,KB3EKD-1:=3900.02N/08010.39WONEBP WV:1,04,2.52,alt=11834.6M
2023-10-01 14:27:05 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,KB1EJH-1:=3908.11N/08011.80WONEBP WV:1,06,7.70,alt=11893.5M
2023-10-01 14:28:20 EDT? KE8TJE-11>HYMTR,JAMTWP,WIDE1,CASCTY,CHBYGN,WIDE2*,qAR,N8DMH:=3907.76N/08012.49WONEBP WV:1,06,7.55,alt=11904.9M
2023-10-01 14:31:09 EDT? KE8TJE-11>HYMTR,N3HBE-3,WIDE1,N3TJJ-13*,WIDE2-1,qAR,KB3AWQ-10:=3857.08N/08023.24WONEBP WV:1,07,2.26,alt=11947.9M
2023-10-01 14:33:00 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,WA3YMM-1:=3908.08N/08007.83WONEBP WV:1,07,9.45,alt=11869.6M
2023-10-01 14:33:12 EDT? KE8TJE-11>HYMTR,ANDMTN,KK1LL-15*,WIDE2-1,qAR,YORKSC:=3857.04N/08023.84WONEBP WV:1,06,2.26,alt=11948.3M
2023-10-01 14:34:11 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,WA3YMM-1:=3906.00N/08009.02WONEBP WV:1,06,9.90,alt=11878.2M
2023-10-01 14:39:28 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3858.99N/08011.50WONEBP WV:1,08,1.02,alt=11999.3M
2023-10-01 14:40:02 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,KB3EKD-1:=3905.08N/08009.49WONEBP WV:1,06,10.14,alt=11874.7M
2023-10-01 14:41:14 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3859.17N/08011.56WONEBP WV:1,08,1.03,alt=10000.9M
2023-10-01 14:42:48 EDT? KE8TJE-11>HYMTR,K8GPS-10*,WIDE1*,NEWBRY*,K8YSE-1*,WIDE2*,qAR,NV8P-1:=3859.17N/08011.56WONEBP WV:1,08,1.03,alt=10000.9M
2023-10-01 14:44:09 EDT? KE8TJE-11>HYMTR,N4YSA-6*,WIDE1*,WIDE2-2,qAR,W4KEL-12:=3859.33N/08011.74WONEBP WV:1,08,1.03,alt=8787.8M
2023-10-01 14:44:44 EDT? KE8TJE-11>HYMTR,N4YSA-6*,K4EME-3*,K2VIZ-8*,WIDE2*,qAR,W4KEL-12:=3859.50N/08011.51WONEBP WV:1,08,1.04,alt=7109.9M
2023-10-01 14:45:19 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K4FDS-5:=3859.30N/08011.43WONEBP WV:1,08,1.05,alt=6082.8M
2023-10-01 14:45:35 EDT? KE8TJE-11>HYMTR,N4YSA-6*,WIDE1*,WIDE2-2,qAR,W4KEL-12:=3859.39N/08011.46WONEBP WV:1,08,1.04,alt=6589.5M
2023-10-01 14:46:28 EDT? KE8TJE-11>HYMTR,NEWBRY*,WIDE1*,W8QT-1*,K8YSE-1*,WIDE2*,qAR,NV8P-1:=3859.56N/08011.63WONEBP WV:1,08,1.04,alt=7664.6M
2023-10-01 14:47:40 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3858.88N/08011.61WONEBP WV:1,08,1.06,alt=4164.7M
2023-10-01 14:48:50 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K8GPS-10:=3858.68N/08011.86WONEBP WV:1,08,1.07,alt=3328.5M
2023-10-01 14:49:25 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3858.57N/08011.97WONEBP WV:1,08,1.07,alt=2917.8M
2023-10-01 14:50:00 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3858.45N/08012.13WONEBP WV:1,09,1.02,alt=2496.3M
2023-10-01 14:51:01 EDT? KE8TJE-11>HYMTR,NJ3T-4*,N3IVK-11*,NJ3T-3*,N3DXC-2*,WIDE2*,qAR,KB3EKD-1:=3859.11N/08011.47WONEBP WV:1,08,1.05,alt=5102.0M
2023-10-01 14:51:45 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3858.16N/08012.61WONEBP WV:1,10,0.81,alt=1245.1M
2023-10-01 14:55:30 EDT? KE8TJE-11>HYMTR,NJ3T-4*,N3DXC-2*,WIDE2-1,qAR,KB3EKD-1:=3858.24N/08012.54WONEBP WV:1,09,1.03,alt=1642.5M
