T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message
No Data
0:45:39,0:21:10,2739.4,2739392,1.0,19,10/14/2023,11:6:41,31.899998,-102.171959,31745.03,9675.88,25.583,72.76,111,17.49,63.49,-32.30,-26.14,16.06,60.91,4.34,0.30,30176.74,9197.87,16.88,5.14,-31.88,-30.75,14.06,9.06,3.19,-2.16,-0.21,0.03,-0.04,186.31,-129.94,68.00,
0:45:40,0:21:11,2740.4,2740392,1.0,19,10/14/2023,11:6:42,31.900066,-102.171707,31766.57,9682.45,25.531,71.21,111,17.47,63.45,-32.30,-26.14,16.04,60.87,4.34,0.30,30197.30,9204.14,20.56,6.27,-31.50,-33.38,5.06,8.31,2.98,-1.73,-0.18,-0.11,0.03,205.19,-119.38,69.44,
0:45:41,0:21:12,2741.4,2741392,1.0,19,10/14/2023,11:6:43,31.900135,-102.171448,31788.21,9689.05,25.984,72.36,111,17.45,63.41,-32.56,-26.61,16.03,60.85,4.34,0.30,30214.93,9209.51,17.63,5.38,-28.88,-31.19,17.88,8.35,2.70,-1.97,0.77,0.11,-0.02,178.94,-133.69,67.25,
0:45:42,0:21:13,2742.4,2742392,1.0,19,10/14/2023,11:6:44,31.900208,-102.171188,31805.89,9694.44,25.914,73.55,111,17.43,63.37,-32.65,-26.77,16.01,60.82,4.33,0.29,30234.05,9215.34,19.12,5.83,-31.50,-25.25,22.69,10.30,3.21,-2.61,-0.25,-0.07,0.19,166.75,-134.69,67.06,
0:45:43,0:21:14,2743.4,2743392,1.0,19,10/14/2023,11:6:45,31.900278,-102.170921,31820.10,9698.77,25.682,75.58,111,17.43,63.37,-32.65,-26.77,15.99,60.78,4.33,0.29,30248.76,9219.82,14.71,4.48,-34.38,-27.50,12.19,10.31,2.42,-3.22,-0.16,0.08,0.04,183.50,-143.69,70.44,
0:45:44,0:21:15,2744.4,2744392,1.0,19,10/14/2023,11:6:46,31.900341,-102.170662,31837.09,9703.95,25.342,79.40,111,17.40,63.33,-32.74,-26.93,15.97,60.75,4.33,0.29,30267.16,9225.43,18.40,5.61,-39.56,-26.06,-0.88,10.10,3.46,-2.03,-0.97,-0.17,0.12,225.69,-116.38,71.38,
0:45:45,0:21:16,2745.4,2745392,1.0,20,10/14/2023,11:6:47,31.900391,-102.170403,31855.80,9709.65,24.528,78.98,103,17.40,63.33,-32.65,-26.77,15.96,60.73,4.32,0.29,30285.58,9231.04,18.42,5.61,-41.75,-18.00,-10.56,10.81,3.26,-3.16,-0.08,0.05,-0.07,269.94,-118.88,69.25,
0:45:46,0:21:17,2746.4,2746392,1.0,20,10/14/2023,11:6:48,31.900433,-102.170143,31875.29,9715.59,24.463,79.57,103,17.38,63.29,-32.83,-27.09,15.94,60.69,4.32,0.29,30303.27,9236.44,17.69,5.39,-37.69,-27.56,-5.19,9.89,3.16,-2.54,0.02,0.08,-0.16,244.81,-126.31,65.69,
0:45:47,0:21:18,2747.4,2747392,1.0,20,10/14/2023,11:6:49,31.900473,-102.169884,31896.12,9721.94,25.437,80.42,103,17.36,63.25,-32.83,-27.09,15.93,60.67,4.31,0.29,30323.92,9242.73,20.65,6.30,-39.25,-22.38,-14.50,9.43,3.19,-0.42,-1.13,-0.33,0.07,280.88,-105.19,68.00,
0:45:48,0:21:19,2748.4,2748392,1.0,20,10/14/2023,11:6:50,31.900511,-102.169624,31915.07,9727.71,25.079,79.51,103,17.34,63.21,-32.74,-26.93,15.91,60.64,4.31,0.29,30340.90,9247.91,16.98,5.17,-39.69,-20.56,-12.69,10.04,4.99,-2.81,1.06,0.22,-0.09,280.06,-123.31,63.88,
0:45:49,0:21:20,2749.4,2749392,1.0,20,10/14/2023,11:6:51,31.900551,-102.169357,31932.88,9733.14,25.245,80.14,103,17.32,63.17,-32.83,-27.09,15.89,60.60,4.31,0.29,30355.67,9252.41,14.77,4.50,-34.06,-29.50,10.56,11.64,2.33,-1.18,1.17,0.36,-0.33,178.38,-133.12,77.00,
0:45:50,0:21:21,2750.4,2750392,1.0,20,10/14/2023,11:6:52,31.900591,-102.169098,31952.54,9739.13,24.950,80.27,103,17.32,63.17,-32.92,-27.25,15.87,60.57,4.30,0.29,30379.33,9259.62,23.65,7.21,-36.25,-29.19,-3.06,10.11,4.97,-2.57,-1.17,-0.34,0.09,218.69,-128.00,75.81,
0:45:51,0:21:22,2751.4,2751392,1.0,20,10/14/2023,11:6:53,31.900627,-102.168839,31973.91,9745.65,24.872,79.22,103,17.27,63.09,-32.74,-26.93,15.86,60.55,4.30,0.29,30396.34,9264.80,17.01,5.18,-34.88,-30.56,5.38,9.95,1.34,-2.91,1.37,0.37,-0.20,195.19,-135.50,73.75,
0:45:52,0:21:23,2752.4,2752392,1.0,20,10/14/2023,11:6:54,31.900669,-102.168579,31994.02,9751.78,25.418,79.23,103,17.27,63.09,-32.74,-26.93,15.84,60.51,4.30,0.29,30414.10,9270.22,17.76,5.41,-32.00,-23.06,24.06,9.20,3.11,-2.24,-0.05,-0.09,-0.04,151.19,-133.25,73.00,
0:45:53,0:21:24,2753.4,2753392,1.0,20,10/14/2023,11:6:55,31.900711,-102.168312,32012.82,9757.51,25.610,79.11,103,17.25,63.05,-32.83,-27.09,15.82,60.48,4.29,0.29,30432.62,9275.86,18.52,5.64,-31.56,-19.50,27.06,10.37,2.07,-2.39,0.35,0.17,0.00,137.69,-138.50,72.62,
0:45:54,0:21:25,2754.4,2754392,1.0,20,10/14/2023,11:6:56,31.900755,-102.168053,32031.21,9763.11,25.161,79.35,103,17.21,62.97,-33.10,-27.58,15.80,60.44,4.29,0.29,30451.15,9281.51,18.53,5.65,-35.69,-24.56,17.38,10.52,1.27,-2.18,-1.02,-0.12,0.02,160.94,-135.50,75.81,
0:45:55,0:21:26,2755.4,2755392,1.0,20,10/14/2023,11:6:57,31.900797,-102.167786,32049.71,9768.75,24.687,80.09,103,17.21,62.97,-33.01,-27.41,15.79,60.42,4.29,0.29,30468.21,9286.71,17.06,5.20,-40.38,-25.00,-6.56,9.81,3.53,-0.64,-0.74,-0.11,0.05,227.50,-124.06,76.06,
0:45:56,0:21:27,2756.4,2756392,1.0,20,10/14/2023,11:6:58,31.900837,-102.167534,32068.88,9774.59,23.952,80.37,103,17.16,62.89,-33.19,-27.74,15.77,60.39,4.28,0.29,30485.27,9291.91,17.06,5.20,-39.69,-24.25,-8.00,10.34,2.93,-1.70,-0.11,-0.05,0.02,243.75,-121.50,69.44,
0:45:57,0:21:28,2757.4,2757392,1.0,20,10/14/2023,11:6:59,31.900873,-102.167282,32088.45,9780.56,24.374,79.70,103,17.12,62.81,-33.10,-27.58,15.75,60.35,4.28,0.29,30506.06,9298.25,20.79,6.34,-38.56,-26.88,-7.56,11.65,2.60,-2.27,-0.52,-0.10,-0.09,251.06,-129.31,67.44,
0:45:58,0:21:29,2758.4,2758392,1.0,19,10/14/2023,11:7:0,31.900909,-102.167023,32110.78,9787.37,25.056,77.62,104,17.16,62.89,-33.01,-27.41,15.74,60.33,4.28,0.29,30523.90,9303.68,17.84,5.44,-39.69,-16.88,-19.56,10.83,3.79,-0.44,-0.61,-0.10,0.07,296.44,-107.50,66.69,
0:45:59,0:21:30,2759.4,2759392,1.0,19,10/14/2023,11:7:1,31.900953,-102.166763,32134.43,9794.58,26.508,74.95,104,17.14,62.85,-32.92,-27.25,15.72,60.30,4.27,0.29,30546.95,9310.71,23.05,7.03,-37.75,-15.06,-22.19,8.87,3.59,-2.67,0.44,0.16,-0.13,297.81,-109.62,64.88,
0:46:00,0:21:31,2760.4,2760392,1.0,19,10/14/2023,11:7:2,31.901009,-102.166489,32156.86,9801.41,27.033,72.35,104,17.10,62.78,-33.10,-27.58,15.70,60.26,4.27,0.29,30567.79,9317.06,20.84,6.35,-28.25,-35.06,-10.50,8.30,3.63,-2.19,0.83,0.30,-0.12,239.31,-123.88,65.69,
0:46:01,0:21:32,2761.4,2761392,1.0,19,10/14/2023,11:7:3,31.901075,-102.166222,32174.99,9806.94,26.858,69.57,104,17.10,62.78,-33.10,-27.58,15.68,60.22,4.26,0.29,30581.20,9321.15,13.41,4.09,-25.00,-37.75,8.19,9.16,4.41,-3.13,0.18,0.20,0.04,198.00,-132.62,66.94,
0:46:02,0:21:33,2762.4,2762392,1.0,19,10/14/2023,11:7:4,31.901154,-102.165955,32191.10,9811.85,26.188,70.56,104,17.10,62.78,-33.28,-27.90,15.66,60.19,4.26,0.29,30599.83,9326.83,18.63,5.68,-30.19,-34.75,7.38,11.21,4.42,-1.60,-0.11,0.15,0.21,188.50,-114.62,72.56,
0:46:03,0:21:34,2763.4,2763392,1.0,19,10/14/2023,11:7:5,31.901236,-102.165695,32208.76,9817.23,25.638,71.34,104,17.05,62.70,-33.19,-27.74,15.65,60.17,4.26,0.29,30616.98,9332.06,17.15,5.23,-36.75,-28.75,2.56,11.52,2.98,-2.95,0.25,-0.10,0.05,191.88,-137.88,80.88,
0:46:04,0:21:35,2764.4,2764392,1.0,19,10/14/2023,11:7:6,31.901312,-102.165436,32229.44,9823.53,25.687,72.46,104,17.03,62.66,-33.19,-27.74,15.63,60.13,4.25,0.29,30637.13,9338.20,20.15,6.14,-37.56,-21.38,19.88,9.47,1.46,-1.76,-0.11,-0.13,0.09,145.56,-127.38,79.38,
0:46:05,0:21:36,2765.4,2765392,1.0,20,10/14/2023,11:7:7,31.901382,-102.165176,32249.26,9829.58,26.050,73.50,104,17.03,62.66,-33.19,-27.74,15.61,60.10,4.25,0.29,30656.55,9344.12,19.42,5.92,-33.50,-19.06,26.19,9.25,2.86,-1.84,-0.49,-0.27,0.04,148.56,-131.06,68.75,
0:46:06,0:21:37,2766.4,2766392,1.0,20,10/14/2023,11:7:8,31.901451,-102.164917,32266.31,9834.77,26.249,71.98,104,17.01,62.62,-33.37,-28.07,15.59,60.06,4.25,0.29,30670.75,9348.44,14.20,4.33,-28.00,-26.50,24.69,11.21,2.30,-3.98,-0.02,0.11,-0.10,158.81,-136.12,66.62,
0:46:07,0:21:38,2767.4,2767392,1.0,20,10/14/2023,11:7:9,31.901524,-102.164650,32283.75,9840.09,26.601,71.51,104,17.01,62.62,-33.37,-28.07,15.58,60.04,4.24,0.29,30690.93,9354.60,20.19,6.15,-28.38,-32.00,15.75,11.10,4.14,-0.12,-0.48,0.05,0.03,172.44,-107.12,67.56,
0:46:08,0:21:39,2768.4,2768392,1.0,20,10/14/2023,11:7:10,31.901598,-102.164391,32303.51,9846.11,25.966,69.51,104,17.03,62.66,-33.37,-28.07,15.56,60.01,4.24,0.29,30711.89,9360.98,20.95,6.39,-35.06,-28.75,-14.06,9.77,5.04,-2.67,-0.96,-0.26,0.13,233.06,-81.62,74.88,
0:46:09,0:21:40,2769.4,2769392,1.0,20,10/14/2023,11:7:11,31.901676,-102.164131,32325.39,9852.78,25.720,68.11,104,16.90,62.42,-33.46,-28.23,15.55,59.99,4.23,0.29,30732.86,9367.38,20.97,6.39,-43.50,-4.19,-19.25,9.20,4.04,-1.44,-1.36,-0.29,0.17,295.56,-100.00,77.12,
0:46:10,0:21:41,2770.4,2770392,1.0,20,10/14/2023,11:7:12,31.901762,-102.163879,32345.31,9858.85,26.352,69.86,104,16.94,62.50,-33.46,-28.23,15.53,59.95,4.23,0.29,30750.09,9372.63,17.23,5.25,-46.75,11.06,-8.69,10.84,1.67,-2.07,-0.29,0.03,0.02,357.44,-97.25,72.88,
0:46:11,0:21:42,2771.4,2771392,1.0,20,10/14/2023,11:7:13,31.901846,-102.163612,32364.13,9864.59,26.510,70.47,104,16.94,62.50,-33.56,-28.40,15.51,59.92,4.23,0.29,30766.59,9377.66,16.49,5.03,-46.06,5.56,-13.88,10.71,4.24,1.02,0.46,0.12,-0.10,343.12,-91.25,70.38,
0:46:12,0:21:43,2772.4,2772392,1.0,20,10/14/2023,11:7:14,31.901926,-102.163353,32383.44,9870.47,26.396,70.57,104,16.90,62.42,-33.74,-28.74,15.49,59.88,4.22,0.29,30786.85,9383.83,20.26,6.18,-46.50,1.00,-16.06,10.55,4.07,-1.17,0.18,-0.13,0.13,330.19,-105.19,70.75,
0:46:13,0:21:44,2773.4,2773392,1.0,20,10/14/2023,11:7:15,31.902006,-102.163086,32403.16,9876.48,26.534,70.58,104,16.90,62.42,-33.74,-28.74,15.47,59.85,4.22,0.29,30807.12,9390.01,20.28,6.18,-45.56,2.50,-14.69,9.84,3.58,-1.58,-0.06,0.05,0.09,322.94,-118.19,73.62,
0:46:14,0:21:45,2774.4,2774392,1.0,20,10/14/2023,11:7:16,31.902084,-102.162827,32422.38,9882.34,26.231,69.79,104,16.92,62.46,-33.84,-28.91,15.46,59.83,4.22,0.29,30822.90,9394.82,15.78,4.81,-46.38,9.19,-13.19,9.51,2.81,0.00,-0.76,-0.20,0.27,346.19,-96.75,72.25,
0:46:15,0:21:46,2775.4,2775392,1.0,20,10/14/2023,11:7:17,31.902166,-102.162567,32439.99,9887.71,26.372,68.51,104,16.86,62.34,-33.93,-29.08,15.44,59.79,4.21,0.29,30841.70,9400.55,18.80,5.73,-41.75,16.38,12.69,10.15,0.87,-3.01,-0.15,0.05,-0.08,35.69,-102.25,77.56,
0:46:16,0:21:47,2776.4,2776392,1.0,20,10/14/2023,11:7:18,31.902250,-102.162315,32458.44,9893.33,26.126,66.86,104,16.83,62.30,-34.22,-29.59,15.42,59.76,4.21,0.29,30859.01,9405.83,17.31,5.28,-45.50,14.56,-8.19,10.29,5.37,-2.43,1.46,0.42,-0.20,348.25,-103.75,73.44,
0:46:17,0:21:48,2777.4,2777392,1.0,20,10/14/2023,11:7:19,31.902342,-102.162064,32477.60,9899.17,25.807,66.06,104,16.81,62.26,-34.12,-29.42,15.40,59.72,4.21,0.29,30875.57,9410.87,16.56,5.05,-42.50,-1.19,-19.19,12.15,3.71,-0.51,-0.40,-0.09,-0.04,314.12,-105.75,71.62,
0:46:18,0:21:49,2778.4,2778392,1.0,20,10/14/2023,11:7:20,31.902433,-102.161812,32502.00,9906.61,25.502,66.58,104,16.81,62.26,-34.22,-29.59,15.39,59.70,4.20,0.29,30904.21,9419.60,28.63,8.73,-45.38,8.00,-11.06,11.31,4.15,-1.17,-0.32,-0.12,-0.05,342.50,-110.38,71.38,
0:46:19,0:21:50,2779.4,2779392,1.0,20,10/14/2023,11:7:21,31.902527,-102.161568,32530.59,9915.32,25.361,67.23,104,16.79,62.22,-34.31,-29.76,15.37,59.67,4.20,0.29,30932.12,9428.11,27.91,8.51,-46.75,0.56,-14.88,10.93,3.27,-0.96,0.51,0.23,-0.05,325.19,-112.75,67.38,
0:46:20,0:21:51,2780.4,2780392,1.0,20,10/14/2023,11:7:22,31.902615,-102.161316,32562.04,9924.91,25.535,71.36,104,16.77,62.18,-34.60,-30.29,15.36,59.65,4.19,0.29,30962.32,9437.32,30.21,9.21,-45.00,4.69,-13.06,11.17,2.18,-1.25,-1.37,-0.35,0.03,340.81,-102.69,73.81,
0:46:21,0:21:52,2781.4,2781392,1.0,20,10/14/2023,11:7:23,31.902697,-102.161057,32594.45,9934.79,25.675,76.49,104,16.72,62.10,-34.51,-30.11,15.34,59.61,4.18,0.28,30991.80,9446.30,29.48,8.99,-46.50,6.00,-4.75,9.16,2.40,-0.77,0.10,0.17,-0.19,10.81,-87.00,73.56,
0:46:22,0:21:53,2782.4,2782392,1.0,20,10/14/2023,11:7:24,31.902760,-102.160797,32624.23,9943.86,24.419,84.00,104,16.75,62.14,-34.90,-30.82,15.32,59.58,4.18,0.28,31019.04,9454.60,27.24,8.30,-45.75,-10.25,-6.69,8.97,2.93,1.16,-0.92,-0.47,-0.10,351.19,-95.81,65.38,
0:46:23,0:21:54,2783.4,2783392,1.0,19,10/14/2023,11:7:25,31.902798,-102.160545,32648.00,9951.11,22.790,86.31,105,16.70,62.06,-34.90,-30.82,15.31,59.56,4.18,0.28,31040.26,9461.07,21.21,6.47,-46.38,-9.25,3.50,10.64,-1.16,-0.02,-3.29,-0.73,-0.04,118.62,-49.94,77.25,
0:46:24,0:21:55,2784.4,2784392,1.0,19,10/14/2023,11:7:26,31.902817,-102.160316,32668.38,9957.32,20.718,88.25,105,16.68,62.03,-35.30,-31.54,15.29,59.52,4.17,0.28,31065.27,9468.70,25.02,7.63,-44.19,-10.19,-10.50,12.11,3.72,-1.09,-0.27,0.37,-0.15,233.00,-2.00,85.25,
0:46:25,0:21:56,2785.4,2785392,1.0,19,10/14/2023,11:7:27,31.902826,-102.160103,32693.17,9964.88,20.263,76.07,105,16.66,61.99,-35.10,-31.18,15.27,59.49,4.17,0.28,31093.35,9477.25,28.08,8.56,-37.69,-15.38,-24.38,11.78,4.99,-4.95,-0.34,-0.00,-0.18,251.00,-35.25,66.69,
0:46:26,0:21:57,2786.4,2786392,1.0,19,10/14/2023,11:7:28,31.902851,-102.159897,32724.08,9974.30,21.723,66.81,105,16.64,61.95,-35.20,-31.36,15.25,59.45,4.16,0.28,31119.18,9485.12,25.83,7.87,-37.19,6.00,-25.00,10.02,7.02,-3.42,0.10,0.06,-0.15,283.06,3.31,69.56,
0:46:27,0:21:58,2787.4,2787392,1.0,19,10/14/2023,11:7:29,31.902912,-102.159691,32757.46,9984.47,22.009,60.38,105,16.64,61.95,-35.30,-31.54,15.24,59.43,4.15,0.28,31148.83,9494.16,29.66,9.04,-36.75,15.56,-20.50,8.51,4.16,-1.70,-0.91,-0.27,0.17,299.88,36.25,71.81,
0:46:28,0:21:59,2788.4,2788392,1.0,19,10/14/2023,11:7:30,31.903000,-102.159492,32787.86,9993.74,22.701,52.51,105,16.61,61.91,-35.00,-31.00,15.22,59.40,4.15,0.28,31175.47,9502.28,26.64,8.12,-38.06,22.56,13.00,8.24,5.19,-0.50,-0.90,-0.66,0.12,339.94,143.75,65.56,
0:46:29,0:22:00,2789.4,2789392,1.0,19,10/14/2023,11:7:31,31.903111,-102.159302,32810.71,10000.70,23.030,53.24,105,16.59,61.87,-34.90,-30.82,15.20,59.36,4.15,0.28,31196.80,9508.79,21.33,6.50,-25.88,0.06,37.25,8.61,3.18,-8.41,1.30,0.59,-0.29,81.19,-149.00,54.69,
0:46:30,0:22:01,2790.4,2790392,1.0,18,10/14/2023,11:7:32,31.903234,-102.159119,32829.11,10006.31,21.596,51.30,107,16.55,61.79,-35.10,-31.18,15.18,59.32,4.14,0.28,31218.92,9515.53,22.11,6.74,-45.56,7.75,-11.69,10.39,8.15,-3.44,0.59,0.05,-0.33,324.56,-119.44,77.81,
0:46:31,0:22:02,2791.4,2791392,1.0,19,10/14/2023,11:7:33,31.903358,-102.158928,32847.88,10012.04,21.920,57.54,106,16.55,61.79,-35.40,-31.73,15.17,59.31,4.14,0.28,31235.70,9520.64,16.79,5.12,-44.25,3.06,-3.25,10.33,-0.26,-3.70,-2.16,-0.25,0.30,7.94,-97.88,71.69,
0:46:32,0:22:03,2792.4,2792392,1.0,20,10/14/2023,11:7:34,31.903473,-102.158737,32868.78,10018.40,20.744,62.33,104,16.53,61.75,-35.20,-31.36,15.15,59.27,4.14,0.28,31252.50,9525.76,16.80,5.12,-35.06,-27.38,16.75,9.61,7.38,-0.13,-1.23,0.05,0.00,176.56,-127.38,73.56,
0:46:33,0:22:04,2793.4,2793392,1.0,20,10/14/2023,11:7:35,31.903568,-102.158546,32891.14,10025.22,19.772,58.87,104,16.50,61.71,-35.20,-31.36,15.13,59.23,4.13,0.28,31274.66,9532.52,22.16,6.75,-30.88,-31.00,1.69,8.78,2.30,-0.35,0.80,0.45,-0.02,198.69,-93.25,74.19,
0:46:34,0:22:05,2794.4,2794392,1.0,20,10/14/2023,11:7:36,31.903658,-102.158371,32912.09,10031.61,18.467,63.10,104,16.48,61.67,-35.20,-31.36,15.11,59.20,4.13,0.28,31296.07,9539.04,21.41,6.53,-32.38,-32.38,-2.25,8.84,3.39,-0.88,-0.89,-0.27,0.04,190.00,-61.62,69.62,
0:46:35,0:22:06,2795.4,2795392,1.0,20,10/14/2023,11:7:37,31.903742,-102.158203,32929.91,10037.04,17.289,60.79,104,16.44,61.59,-35.20,-31.36,15.10,59.18,4.12,0.28,31314.44,9544.64,18.37,5.60,-41.69,-18.88,-15.00,10.14,1.51,-1.72,0.44,0.03,-0.20,225.56,-5.94,83.88,
0:46:36,0:22:07,2796.4,2796392,1.0,20,10/14/2023,11:7:38,31.903818,-102.158043,32948.65,10042.75,16.995,65.44,104,16.46,61.63,-35.10,-31.18,15.08,59.14,4.12,0.28,31332.81,9550.24,18.38,5.60,-37.88,-18.38,20.19,10.37,4.51,-0.97,2.86,0.53,-0.16,121.19,-103.12,75.88,
0:46:37,0:22:08,2797.4,2797392,1.0,20,10/14/2023,11:7:39,31.903887,-102.157875,32968.19,10048.70,18.044,71.05,104,16.44,61.59,-35.10,-31.18,15.06,59.11,4.12,0.28,31351.97,9556.08,19.16,5.84,-44.56,-3.00,-13.50,10.14,2.00,-0.61,1.81,0.53,-0.11,328.25,-98.88,66.19,
0:46:38,0:22:09,2798.4,2798392,1.0,19,10/14/2023,11:7:40,31.903944,-102.157692,32989.96,10055.34,18.526,71.70,105,16.42,61.55,-35.71,-32.28,15.04,59.07,4.11,0.28,31371.91,9562.16,19.94,6.08,-36.19,-29.75,0.00,9.54,2.82,-1.40,0.93,0.39,-0.22,228.25,-132.12,65.75,
0:46:39,0:22:10,2799.4,2799392,1.0,19,10/14/2023,11:7:41,31.903996,-102.157501,33011.84,10062.01,18.292,71.29,105,16.40,61.51,-35.71,-32.28,15.02,59.04,4.11,0.28,31390.33,9567.77,18.42,5.61,-35.06,-17.19,24.19,8.73,3.26,-0.45,2.48,0.67,-0.52,116.62,-124.31,74.25,
0:46:40,0:22:11,2800.4,2800392,1.0,19,10/14/2023,11:7:42,31.904047,-102.157326,33031.63,10068.04,18.174,66.32,105,16.46,61.63,-35.61,-32.10,15.00,59.00,4.11,0.28,31407.99,9573.16,17.66,5.38,-44.19,16.69,2.00,10.08,3.13,-4.27,2.57,0.50,-0.21,328.56,-165.31,76.69,
0:46:41,0:22:12,2801.4,2801392,1.0,19,10/14/2023,11:7:43,31.904106,-102.157150,33052.41,10074.37,17.523,62.35,105,16.37,61.47,-35.61,-32.10,14.98,58.96,4.10,0.28,31430.28,9579.95,22.29,6.79,-41.50,-7.88,-23.69,10.36,3.69,-2.69,-1.17,-0.25,0.13,272.31,-5.31,84.12,
0:46:42,0:22:13,2802.4,2802392,1.0,19,10/14/2023,11:7:44,31.904175,-102.156982,33074.58,10081.13,20.245,58.07,105,16.35,61.43,-35.82,-32.47,14.96,58.93,4.10,0.28,31454.12,9587.21,23.84,7.27,-37.69,19.50,16.56,10.49,3.37,-2.59,-1.09,-0.12,0.28,20.00,-166.06,77.19,
0:46:43,0:22:14,2803.4,2803392,1.0,19,10/14/2023,11:7:45,31.904259,-102.156784,33097.05,10087.98,23.323,57.90,105,16.33,61.39,-35.51,-31.91,14.95,58.91,4.09,0.28,31477.98,9594.49,23.87,7.27,-37.00,23.06,13.69,10.17,2.89,-2.87,0.14,0.17,-0.01,30.44,-148.56,79.69,
0:46:44,0:22:15,2804.4,2804392,1.0,19,10/14/2023,11:7:46,31.904364,-102.156563,33122.00,10095.58,25.348,60.34,105,16.33,61.39,-35.71,-32.28,14.93,58.87,4.09,0.28,31500.33,9601.30,22.35,6.81,-31.19,18.56,26.38,9.87,2.89,-3.48,-0.98,-0.15,0.16,58.75,-139.62,75.69,
0:46:45,0:22:16,2805.4,2805392,1.0,19,10/14/2023,11:7:47,31.904474,-102.156319,33146.75,10103.13,27.081,62.89,105,16.31,61.35,-35.71,-32.28,14.91,58.84,4.08,0.28,31526.55,9609.29,26.22,7.99,-30.50,-0.25,33.75,9.89,1.62,-1.61,-1.14,-0.11,0.08,101.06,-109.56,74.44,
0:46:46,0:22:17,2806.4,2806392,1.0,19,10/14/2023,11:7:48,31.904589,-102.156059,33171.13,10110.56,27.349,66.96,105,16.29,61.31,-35.61,-32.10,14.90,58.82,4.08,0.28,31546.62,9615.41,20.07,6.12,-31.19,-22.38,24.69,9.54,4.17,-1.29,0.01,0.05,0.07,141.00,-102.00,70.31,
0:46:47,0:22:18,2807.4,2807392,1.0,20,10/14/2023,11:7:49,31.904692,-102.155785,33193.31,10117.32,27.263,69.08,104,16.26,61.27,-35.40,-31.73,14.88,58.78,4.08,0.28,31565.16,9621.06,18.54,5.65,-34.50,-12.06,26.75,9.21,3.12,-1.91,0.43,0.13,-0.09,102.62,-132.31,71.12,
0:46:48,0:22:19,2808.4,2808392,1.0,20,10/14/2023,11:7:50,31.904785,-102.155518,33213.51,10123.48,27.192,70.59,104,16.24,61.23,-35.61,-32.10,14.86,58.75,4.07,0.28,31583.71,9626.71,18.55,5.65,-35.69,-27.00,13.38,10.00,2.69,-1.20,-0.94,-0.32,0.11,166.81,-117.50,69.38,
0:46:49,0:22:20,2809.4,2809392,1.0,20,10/14/2023,11:7:51,31.904869,-102.155243,33231.30,10128.90,27.346,71.40,104,16.22,61.20,-35.20,-31.36,14.84,58.71,4.07,0.28,31601.50,9632.14,17.79,5.42,-32.69,-31.75,9.25,9.92,2.86,-2.79,0.47,0.10,-0.22,186.69,-123.88,67.38,
0:46:50,0:22:21,2810.4,2810392,1.0,20,10/14/2023,11:7:52,31.904949,-102.154968,33248.78,10134.23,26.847,71.56,104,16.22,61.20,-35.61,-32.10,14.82,58.68,4.07,0.28,31617.75,9637.09,16.26,4.95,-29.25,-33.00,10.75,9.38,4.45,-3.53,0.00,0.04,0.06,196.19,-121.19,63.88,
0:46:51,0:22:22,2811.4,2811392,1.0,20,10/14/2023,11:7:53,31.905025,-102.154701,33266.36,10139.59,27.075,71.68,104,16.18,61.12,-35.82,-32.47,14.81,58.66,4.06,0.28,31637.89,9643.23,20.13,6.14,-33.38,-29.88,13.38,10.53,2.93,-1.62,-0.49,-0.10,0.00,172.00,-121.06,70.88,
0:46:52,0:22:23,2812.4,2812392,1.0,20,10/14/2023,11:7:54,31.905104,-102.154427,33285.59,10145.45,26.818,72.85,104,16.15,61.08,-36.03,-32.85,14.79,58.62,4.06,0.28,31657.26,9649.13,19.38,5.91,-33.75,-30.69,7.38,10.44,3.58,-2.94,0.26,0.07,-0.00,195.38,-129.19,69.38,
0:46:53,0:22:24,2813.4,2813392,1.0,20,10/14/2023,11:7:55,31.905178,-102.154160,33307.40,10152.10,26.370,75.44,104,16.15,61.08,-36.03,-32.85,14.77,58.59,4.05,0.28,31678.21,9655.52,20.94,6.38,-34.50,-29.19,10.50,9.11,3.31,-2.69,-0.51,-0.10,0.08,203.19,-126.88,66.50,
0:46:54,0:22:25,2814.4,2814392,1.0,20,10/14/2023,11:7:56,31.905243,-102.153885,33328.84,10158.63,26.538,77.81,104,16.09,60.96,-36.03,-32.85,14.75,58.55,4.05,0.28,31700.72,9662.38,22.51,6.86,-38.50,-27.75,1.19,9.23,2.76,-1.22,-0.01,-0.09,0.09,226.75,-133.75,69.56,
0:46:55,0:22:26,2815.4,2815392,1.0,20,10/14/2023,11:7:57,31.905298,-102.153618,33349.71,10164.99,25.425,80.52,104,16.11,61.00,-36.67,-34.01,14.74,58.53,4.05,0.28,31720.92,9668.54,20.20,6.16,-37.06,-26.69,8.56,8.82,3.00,-3.53,0.69,0.22,-0.01,214.00,-135.25,66.88,
